CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
708245808.0,Existing Customer,35.0,M,3.0,Graduate,Married,$60K - $80K,Blue,36.0,4.0,1.0,4.0,19671.0,924.0,18747.0,0.82,13908.0,124.0,0.676,0.046999999999999986
799253808.0,Existing Customer,42.0,M,3.0,High School,Married,$80K - $120K,Silver,36.0,5.0,2.0,3.0,34516.0,1294.0,33222.0,0.679,13845.0,120.0,0.791,0.037000000000000005
716552433.0,Existing Customer,40.0,F,4.0,Uneducated,Married,Less than $40K,Blue,36.0,4.0,1.0,2.0,5056.0,1067.0,3989.0,0.749,15926.0,117.0,0.519,0.211
720995583.0,Existing Customer,48.0,M,2.0,Graduate,Divorced,$60K - $80K,Silver,33.0,3.0,2.0,2.0,25217.0,1754.0,23463.0,0.712,15054.0,110.0,0.833,0.07
780118158.0,Existing Customer,27.0,M,0.0,Graduate,Single,Less than $40K,Blue,13.0,2.0,2.0,4.0,3585.000000000001,2420.0,1165.0,0.812,15656.0,124.0,0.746,0.675
717081483.0,Existing Customer,37.0,M,2.0,Graduate,Divorced,$80K - $120K,Blue,25.0,3.0,2.0,2.0,25187.0,2209.0,22978.0,0.799,16606.0,96.0,0.778,0.08799999999999997
708974283.0,Existing Customer,50.0,M,4.0,Graduate,Married,$60K - $80K,Blue,34.0,5.0,1.0,1.0,18142.0,0.0,18142.0,0.857,15427.0,95.0,0.792,0.0
713293983.0,Existing Customer,52.0,M,3.0,Post-Graduate,Divorced,$60K - $80K,Blue,33.0,5.0,3.0,2.0,3388.0,2517.0,871.0,0.919,15313.0,91.0,0.784,0.743
714785508.0,Existing Customer,49.0,M,2.0,High School,Single,$80K - $120K,Silver,40.0,4.0,3.0,2.0,34516.0,1313.0,33203.0,0.583,15154.0,99.0,0.833,0.03799999999999998
709608708.0,Attrited Customer,29.0,M,1.0,Graduate,Married,$60K - $80K,Blue,17.0,5.0,1.0,4.0,6500.0,2517.0,3983.0,0.915,9451.0,79.0,0.646,0.387
710939283.0,Existing Customer,45.0,F,3.0,Uneducated,Divorced,$40K - $60K,Blue,36.0,3.0,2.0,4.0,4209.0,1300.0,2909.0,0.75,16078.0,105.0,0.615,0.309
770824833.0,Existing Customer,32.0,M,1.0,Graduate,Divorced,$40K - $60K,Blue,19.0,2.0,3.0,5.0,3657.0,1135.0,2522.0,0.795,16236.0,94.0,0.808,0.31
779082633.0,Existing Customer,30.0,M,2.0,Uneducated,Single,$60K - $80K,Blue,13.0,3.0,2.0,3.0,4107.0,979.0,3128.0,0.647,14596.0,104.0,0.733,0.238
720515883.0,Existing Customer,57.0,F,1.0,Graduate,Married,Less than $40K,Blue,46.0,4.0,3.0,2.0,3638.0,0.0,3638.0,0.837,16469.0,115.0,0.667,0.0
747885858.0,Existing Customer,39.0,F,2.0,Graduate,Single,Less than $40K,Blue,31.0,5.0,3.0,3.0,8325.0,2048.0,6277.0,0.92,14571.0,91.0,0.655,0.246
779140533.0,Existing Customer,49.0,M,2.0,Doctorate,Married,$120K +,Blue,34.0,3.0,6.0,4.0,27124.0,2311.0,24813.0,0.73,15195.0,121.0,0.729,0.08500000000000002
716619558.0,Existing Customer,38.0,F,0.0,High School,Single,Less than $40K,Silver,36.0,4.0,3.0,2.0,13747.0,1941.0,11806.0,0.748,16401.0,119.0,0.608,0.141
788633733.0,Existing Customer,36.0,M,3.0,Graduate,Married,$60K - $80K,Silver,13.0,4.0,3.0,2.0,28174.0,1173.0,27001.0,0.779,16258.0,108.0,0.714,0.04200000000000001
715291908.0,Existing Customer,31.0,M,1.0,College,Single,$40K - $60K,Blue,36.0,3.0,1.0,2.0,11109.0,2045.0,9064.0,0.625,13988.0,92.0,0.84,0.184
709977933.0,Attrited Customer,52.0,M,5.0,Uneducated,Married,$80K - $120K,Blue,44.0,2.0,3.0,4.0,9959.0,199.0,9760.0,1.003,8517.0,60.0,0.5,0.020000000000000018
716454858.0,Existing Customer,35.0,F,2.0,Graduate,Married,Less than $40K,Blue,28.0,6.0,1.0,3.0,4014.0,2266.0,1748.0,0.718,14257.0,94.0,0.958,0.565
711289533.0,Existing Customer,39.0,M,4.0,Post-Graduate,Single,$80K - $120K,Blue,32.0,5.0,3.0,2.0,26710.0,1681.0,25029.0,0.741,14043.0,117.0,0.746,0.063
716464533.0,Existing Customer,32.0,F,1.0,Graduate,Married,Less than $40K,Blue,36.0,4.0,3.0,3.0,9550.0,2517.0,7033.0,0.713,13783.0,116.0,0.841,0.264
710081208.0,Attrited Customer,52.0,M,2.0,College,Single,$120K +,Blue,32.0,4.0,3.0,1.0,4935.0,0.0,4935.0,0.713,7886.0,64.0,0.882,0.0
717482658.0,Existing Customer,55.0,M,2.0,High School,Single,$80K - $120K,Blue,36.0,3.0,2.0,2.0,18022.0,0.0,18022.0,0.823,14485.0,106.0,0.738,0.0
712246983.0,Existing Customer,50.0,M,4.0,High School,Married,$80K - $120K,Blue,43.0,2.0,2.0,5.0,16748.0,2413.0,14335.0,0.769,15338.0,121.0,0.635,0.144
711460458.0,Attrited Customer,44.0,M,1.0,Uneducated,Married,$40K - $60K,Blue,34.0,5.0,2.0,3.0,10973.0,0.0,10973.0,0.792,10583.0,75.0,0.786,0.0
713159133.0,Existing Customer,32.0,F,2.0,High School,Single,Less than $40K,Silver,23.0,4.0,2.0,2.0,14143.0,1472.0,12671.0,0.777,13785.0,117.0,0.648,0.10399999999999998
710047533.0,Attrited Customer,51.0,M,3.0,Graduate,Single,$80K - $120K,Gold,36.0,4.0,3.0,3.0,34516.0,2201.0,32315.0,0.978,8614.0,63.0,0.75,0.064
716708583.0,Attrited Customer,54.0,M,4.0,Graduate,Married,$120K +,Blue,36.0,2.0,3.0,5.0,7684.0,0.0,7684.0,0.61,7667.0,68.0,0.789,0.0
712766208.0,Attrited Customer,45.0,M,5.0,Uneducated,Single,$120K +,Silver,36.0,4.0,2.0,1.0,34516.0,0.0,34516.0,0.732,8603.0,84.0,0.615,0.0
717991533.0,Existing Customer,44.0,M,2.0,Uneducated,Married,$40K - $60K,Blue,36.0,3.0,3.0,2.0,3843.0,1460.0,2383.0,0.811,16461.0,105.0,0.909,0.38
797641683.0,Existing Customer,40.0,M,3.0,Uneducated,Married,$80K - $120K,Blue,34.0,4.0,3.0,2.0,14840.0,2043.0,12797.0,0.778,16256.0,111.0,0.85,0.138
714879483.0,Attrited Customer,39.0,M,4.0,Graduate,Married,$80K - $120K,Blue,31.0,1.0,3.0,3.0,3929.0,542.0,3387.0000000000005,0.811,7773.0,64.0,0.73,0.138
720105933.0,Existing Customer,48.0,M,3.0,Uneducated,Divorced,$40K - $60K,Blue,35.0,3.0,5.0,3.0,11427.0,2307.0,9120.0,0.848,15243.0,107.0,0.754,0.202
714919308.0,Attrited Customer,32.0,F,0.0,Graduate,Single,Less than $40K,Blue,36.0,5.0,3.0,3.0,8135.0,0.0,8135.0,0.841,8620.0,67.0,0.971,0.0
717928308.0,Existing Customer,40.0,F,1.0,Uneducated,Single,Less than $40K,Silver,34.0,5.0,2.0,2.0,13669.0,1774.0,11895.0,0.653,15772.0,130.0,0.625,0.13
788890533.0,Existing Customer,54.0,M,2.0,College,Married,$80K - $120K,Silver,39.0,4.0,1.0,4.0,34516.0,2305.0,32211.0,0.586,13756.0,106.0,0.71,0.067
779692608.0,Existing Customer,36.0,M,1.0,Uneducated,Married,$60K - $80K,Blue,19.0,6.0,3.0,5.0,9764.0,0.0,9764.0,0.689,15097.0,115.0,0.797,0.0
717774333.0,Attrited Customer,48.0,M,3.0,High School,Married,$60K - $80K,Blue,36.0,1.0,2.0,5.0,8431.0,0.0,8431.0,0.22199999999999998,5189.0,57.0,0.357,0.0
804431283.0,Existing Customer,57.0,F,1.0,Graduate,Married,Less than $40K,Blue,52.0,5.0,1.0,2.0,7882.0,1101.0,6781.0,0.682,14651.0,120.0,0.6,0.14
758802333.0,Existing Customer,40.0,M,2.0,Graduate,Single,$120K +,Blue,33.0,3.0,1.0,2.0,20891.0,1213.0,19678.0,0.717,14641.0,117.0,0.773,0.057999999999999996
720237408.0,Existing Customer,59.0,M,1.0,Doctorate,Single,$80K - $120K,Blue,49.0,4.0,2.0,2.0,22715.0,707.0,22008.0,0.848,15004.0,117.0,0.887,0.031
713787333.0,Existing Customer,46.0,M,2.0,High School,Single,Less than $40K,Blue,36.0,5.0,1.0,0.0,3818.0,1142.0,2675.999999999999,0.709,14731.0,113.0,0.948,0.299
721005108.0,Existing Customer,41.0,M,0.0,College,Married,$40K - $60K,Blue,29.0,3.0,2.0,2.0,6991.0,1384.0,5607.0,0.66,14994.0,104.0,0.733,0.198
809589783.0,Existing Customer,41.0,M,4.0,Post-Graduate,Married,$40K - $60K,Silver,36.0,3.0,3.0,2.0,16268.0,817.0,15451.0,0.64,13969.0,120.0,0.69,0.04999999999999999
712627083.0,Attrited Customer,38.0,M,4.0,Uneducated,Married,$80K - $120K,Blue,25.0,5.0,2.0,4.0,5768.0,0.0,5768.0,0.924,9867.0,78.0,0.902,0.0
778444908.0,Existing Customer,57.0,M,2.0,Graduate,Married,$120K +,Silver,39.0,4.0,2.0,3.0,34516.0,1444.0,33072.0,0.568,16392.0,116.0,0.657,0.04200000000000001
711433908.0,Attrited Customer,41.0,F,3.0,Uneducated,Married,Less than $40K,Blue,30.0,1.0,2.0,3.0,9491.0,0.0,9491.0,1.056,9061.0,51.0,1.6839999999999997,0.0
768728508.0,Existing Customer,45.0,F,5.0,Doctorate,Married,Less than $40K,Gold,39.0,6.0,3.0,2.0,15987.0,1096.0,14891.0,0.625,14209.0,103.0,0.776,0.069
789937683.0,Existing Customer,37.0,M,3.0,Post-Graduate,Married,$40K - $60K,Blue,28.0,4.0,1.0,2.0,3645.0,701.0,2944.0,0.654,15559.0,120.0,0.739,0.192
711788583.0,Existing Customer,61.0,F,1.0,Graduate,Single,Less than $40K,Blue,36.0,3.0,2.0,2.0,3466.0,1444.0,2022.0,0.653,15075.0,124.0,0.699,0.417
713994108.0,Existing Customer,40.0,M,5.0,High School,Married,$60K - $80K,Blue,33.0,3.0,1.0,2.0,4155.0,1315.0,2840.0,0.767,15851.0,128.0,0.855,0.316
712509108.0,Attrited Customer,46.0,F,3.0,Doctorate,Single,Less than $40K,Gold,36.0,1.0,3.0,5.0,15164.0,532.0,14632.0,0.858,8356.0,68.0,0.478,0.034999999999999976
778745058.0,Existing Customer,50.0,M,3.0,High School,Single,$80K - $120K,Silver,41.0,2.0,2.0,1.0,34516.0,0.0,34516.0,0.627,15059.0,118.0,0.735,0.0
721455558.0,Existing Customer,56.0,M,0.0,Graduate,Single,$60K - $80K,Blue,44.0,1.0,3.0,2.0,6828.0,1859.0,4969.0,0.752,14713.0,104.0,0.677,0.272
769587258.0,Existing Customer,38.0,M,3.0,College,Single,$60K - $80K,Silver,32.0,4.0,2.0,2.0,30082.000000000004,1671.0,28411.0,0.707,15240.0,126.0,0.8,0.055999999999999994
712080333.0,Existing Customer,46.0,M,2.0,High School,Divorced,$120K +,Blue,34.0,3.0,2.0,4.0,3659.0,1381.0,2278.0,0.669,16252.0,112.0,0.623,0.377
712457208.0,Attrited Customer,58.0,M,1.0,Graduate,Single,$80K - $120K,Blue,36.0,6.0,3.0,4.0,22718.0,0.0,22718.0,0.747,8100.0,77.0,0.833,0.0
719934783.0,Existing Customer,43.0,M,3.0,Doctorate,Married,$80K - $120K,Blue,27.0,4.0,2.0,2.0,3676.0,673.0,3003.0,0.629,14651.0,105.0,0.78,0.183
709589208.0,Existing Customer,53.0,M,0.0,Graduate,Single,$60K - $80K,Blue,35.0,3.0,1.0,3.0,17721.0,596.0,17125.0,0.694,14409.0,83.0,0.844,0.034
714860808.0,Existing Customer,59.0,F,1.0,Graduate,Single,Less than $40K,Blue,39.0,5.0,3.0,2.0,4404.0,2272.0,2132.0,0.809,15709.0,93.0,0.722,0.516
713934633.0,Attrited Customer,40.0,F,4.0,Uneducated,Divorced,Less than $40K,Blue,35.0,2.0,3.0,3.0,4423.0,2517.0,1906.0,0.84,8935.0,87.0,0.933,0.569
773185833.0,Existing Customer,49.0,M,3.0,High School,Married,$60K - $80K,Gold,42.0,3.0,1.0,4.0,34516.0,0.0,34516.0,0.838,15095.0,102.0,0.759,0.0
715923408.0,Existing Customer,30.0,F,0.0,College,Married,Less than $40K,Blue,19.0,4.0,2.0,3.0,4184.0,1254.0,2930.0,0.549,14999.0,110.0,0.719,0.3
778956033.0,Existing Customer,51.0,M,1.0,Graduate,Married,$80K - $120K,Blue,32.0,3.0,2.0,3.0,34516.0,1549.0,32967.0,0.892,15151.0,104.0,0.677,0.044999999999999984
714945708.0,Attrited Customer,33.0,M,4.0,College,Single,$40K - $60K,Silver,20.0,2.0,1.0,3.0,15977.0,0.0,15977.0,0.702,7745.0,64.0,0.684,0.0
720971358.0,Existing Customer,59.0,M,0.0,High School,Single,$80K - $120K,Blue,47.0,5.0,3.0,3.0,26812.0,1491.0,25321.0,0.679,14838.0,110.0,0.642,0.055999999999999994
764316708.0,Existing Customer,30.0,F,1.0,High School,Single,Less than $40K,Blue,23.0,3.0,2.0,2.0,3955.0,2352.0,1603.0,0.779,16423.0,109.0,0.758,0.595
715545933.0,Existing Customer,43.0,M,5.0,Graduate,Married,$120K +,Blue,36.0,6.0,2.0,4.0,22355.0,2179.0,20176.0,0.726,14268.0,99.0,0.8,0.09700000000000003
714524583.0,Attrited Customer,56.0,M,3.0,Uneducated,Married,$80K - $120K,Blue,46.0,1.0,3.0,3.0,23240.0,1534.0,21706.0,0.971,9441.0,82.0,0.907,0.066
780079833.0,Existing Customer,43.0,M,3.0,Graduate,Divorced,$60K - $80K,Blue,28.0,3.0,3.0,4.0,5479.0,1183.0,4296.0,0.596,14728.0,126.0,0.909,0.216
719941533.0,Existing Customer,32.0,F,1.0,Graduate,Married,Less than $40K,Blue,20.0,3.0,1.0,4.0,5497.0,1735.0,3762.0,0.664,16266.0,124.0,0.771,0.316
715544883.0,Existing Customer,39.0,M,1.0,Graduate,Married,Less than $40K,Silver,30.0,4.0,3.0,3.0,14135.0,630.0,13505.0,0.64,13703.0,99.0,0.768,0.044999999999999984
710122458.0,Existing Customer,38.0,M,2.0,High School,Single,$60K - $80K,Silver,36.0,5.0,3.0,2.0,31546.0,2057.0,29489.0,0.625,15311.0,108.0,0.714,0.065
713833233.0,Existing Customer,49.0,M,5.0,Uneducated,Married,$80K - $120K,Silver,30.0,3.0,3.0,2.0,34516.0,1768.0,32747.999999999996,0.767,15134.0,124.0,0.722,0.05099999999999999
719326758.0,Attrited Customer,52.0,F,0.0,Doctorate,Married,Less than $40K,Blue,36.0,4.0,3.0,2.0,4353.0,1489.0,2864.0,0.945,9226.0,85.0,1.073,0.342
711686658.0,Existing Customer,48.0,M,5.0,High School,Married,$80K - $120K,Silver,40.0,6.0,2.0,2.0,34516.0,1417.0,33099.0,0.692,16579.0,109.0,0.879,0.04099999999999998
718840833.0,Attrited Customer,49.0,M,3.0,High School,Single,$40K - $60K,Blue,36.0,1.0,3.0,4.0,4601.0,0.0,4601.0,0.962,9610.0,76.0,0.689,0.0
797228883.0,Existing Customer,46.0,M,2.0,High School,Married,$40K - $60K,Blue,40.0,3.0,3.0,0.0,3981.0,0.0,3981.0000000000005,0.626,14340.0,114.0,0.781,0.0
709566408.0,Attrited Customer,40.0,F,2.0,Graduate,Single,Less than $40K,Blue,30.0,5.0,3.0,6.0,4458.0,0.0,4458.0,0.935,9640.0,70.0,0.707,0.0
780097533.0,Existing Customer,48.0,M,3.0,Doctorate,Divorced,$80K - $120K,Blue,33.0,4.0,1.0,2.0,10292.0,0.0,10292.0,0.656,15148.0,111.0,0.79,0.0
716832858.0,Attrited Customer,46.0,M,3.0,Graduate,Married,$60K - $80K,Blue,34.0,1.0,2.0,4.0,4930.0,159.0,4771.0,0.592,7412.0,60.0,0.579,0.032
789497283.0,Attrited Customer,50.0,M,2.0,High School,Single,$120K +,Blue,42.0,1.0,3.0,2.0,34162.0,1723.0,32439.0,0.429,7572.0,56.0,0.697,0.04999999999999999
711834708.0,Existing Customer,55.0,M,4.0,College,Married,$80K - $120K,Blue,40.0,4.0,2.0,5.0,4047.0,1482.0,2565.0,0.959,16191.0,102.0,0.789,0.366
785038908.0,Existing Customer,43.0,F,0.0,Graduate,Married,Less than $40K,Blue,37.0,3.0,1.0,4.0,6380.0,1160.0,5220.0,0.753,17119.0,124.0,0.797,0.182
720001758.0,Existing Customer,42.0,F,1.0,Graduate,Single,Less than $40K,Blue,34.0,5.0,1.0,3.0,3534.0,1175.0,2359.0,0.737,13588.0,94.0,0.808,0.332
778428108.0,Existing Customer,36.0,F,1.0,Graduate,Single,Less than $40K,Blue,16.0,6.0,5.0,3.0,6091.0,1184.0,4907.0,0.766,17437.0,113.0,0.766,0.194
715268508.0,Existing Customer,42.0,M,3.0,Graduate,Married,$40K - $60K,Gold,36.0,3.0,2.0,5.0,23981.0,1399.0,22582.0,0.712,14840.0,125.0,0.761,0.057999999999999996
788741733.0,Existing Customer,53.0,F,1.0,Graduate,Married,Less than $40K,Blue,32.0,4.0,2.0,3.0,7832.0,1784.0,6048.0,0.711,14614.0,106.0,0.656,0.228
717355533.0,Existing Customer,56.0,M,3.0,Graduate,Single,$120K +,Blue,44.0,3.0,1.0,2.0,34516.0,1307.0,33209.0,0.558,13759.0,120.0,0.765,0.03799999999999998
712128258.0,Existing Customer,49.0,F,4.0,High School,Single,Less than $40K,Silver,40.0,5.0,3.0,5.0,13704.0,2127.0,11577.0,0.805,15872.0,116.0,0.681,0.155
735825258.0,Existing Customer,39.0,M,2.0,High School,Single,Less than $40K,Blue,32.0,4.0,1.0,4.0,4423.0,1643.0,2780.0,0.724,15467.0,112.0,0.623,0.371
714544908.0,Attrited Customer,56.0,M,4.0,Graduate,Divorced,$60K - $80K,Blue,36.0,6.0,3.0,3.0,6224.0,0.0,6224.0,0.92,8979.0,68.0,0.581,0.0
818712633.0,Existing Customer,41.0,F,3.0,Graduate,Single,Less than $40K,Blue,36.0,4.0,6.0,2.0,4133.0,1067.0,3066.0,0.632,16100.0,119.0,0.608,0.258
709831983.0,Existing Customer,57.0,M,2.0,Uneducated,Single,$120K +,Blue,46.0,3.0,2.0,3.0,34516.0,1244.0,33272.0,0.606,15176.0,126.0,0.8,0.036000000000000004
789398733.0,Existing Customer,56.0,M,3.0,Graduate,Married,$120K +,Blue,46.0,3.0,3.0,2.0,5270.0,779.0,4491.0,0.731,16179.0,105.0,0.694,0.148
779900808.0,Existing Customer,32.0,M,0.0,College,Single,$60K - $80K,Blue,16.0,2.0,3.0,2.0,21551.0,0.0,21551.0,0.536,14950.0,94.0,0.843,0.0
719900733.0,Existing Customer,60.0,M,1.0,High School,Married,$40K - $60K,Blue,47.0,3.0,1.0,3.0,9805.0,1007.0,8798.0,0.8,14641.0,95.0,0.9,0.10299999999999998
816517683.0,Existing Customer,38.0,F,2.0,Doctorate,Married,Less than $40K,Blue,33.0,4.0,3.0,3.0,7530.0,1336.0,6194.0,0.749,14719.0,115.0,0.855,0.177
755305683.0,Existing Customer,45.0,M,5.0,Graduate,Married,$60K - $80K,Blue,38.0,5.0,1.0,4.0,8983.0,0.0,8983.0,0.713,15163.0,124.0,0.746,0.0
715493733.0,Attrited Customer,53.0,M,2.0,Graduate,Married,$40K - $60K,Blue,36.0,2.0,3.0,4.0,5735.0,0.0,5735.0,1.009,9088.0,64.0,0.684,0.0
827440458.0,Attrited Customer,48.0,M,4.0,College,Married,$80K - $120K,Blue,44.0,2.0,3.0,3.0,9524.0,1449.0,8075.0,0.559,7527.0,58.0,0.657,0.152
715713408.0,Existing Customer,55.0,M,2.0,Graduate,Married,Less than $40K,Gold,46.0,3.0,5.0,3.0,15987.0,0.0,15987.0,0.82,15853.0,117.0,0.56,0.0
720128658.0,Attrited Customer,49.0,M,1.0,Uneducated,Single,$120K +,Blue,30.0,5.0,3.0,3.0,5181.0,0.0,5181.0,0.83,8943.0,68.0,1.0,0.0
770038983.0,Attrited Customer,37.0,M,4.0,High School,Single,$60K - $80K,Silver,31.0,1.0,3.0,3.0,28831.0,2517.0,26314.0,0.77,8688.0,69.0,0.769,0.087
714684108.0,Attrited Customer,31.0,M,1.0,Post-Graduate,Single,$40K - $60K,Blue,24.0,4.0,2.0,4.0,4169.0,534.0,3635.0,0.836,8565.0,70.0,0.795,0.128
708942408.0,Existing Customer,46.0,F,3.0,Uneducated,Single,$40K - $60K,Blue,36.0,3.0,2.0,2.0,7020.0,1784.0,5236.0,0.815,16937.0,116.0,0.731,0.254
779134458.0,Attrited Customer,33.0,F,1.0,Doctorate,Single,Less than $40K,Blue,15.0,1.0,1.0,3.0,3709.0,1180.0,2529.000000000001,0.645,8130.0,74.0,0.897,0.318
710066133.0,Attrited Customer,30.0,M,0.0,Graduate,Single,Less than $40K,Silver,36.0,4.0,3.0,3.0,12833.0,0.0,12833.0,0.853,9619.0,75.0,0.786,0.0
709578258.0,Existing Customer,40.0,F,3.0,Uneducated,Single,Less than $40K,Blue,33.0,4.0,3.0,2.0,3804.0,1917.0,1887.0,0.744,14321.0,102.0,0.759,0.504
718043583.0,Existing Customer,50.0,M,2.0,Uneducated,Single,$120K +,Blue,40.0,5.0,3.0,4.0,21794.0,1368.0,20426.0,0.691,15111.0,116.0,0.706,0.063
715186608.0,Existing Customer,43.0,M,4.0,Graduate,Married,$80K - $120K,Blue,35.0,3.0,2.0,3.0,3304.0,2517.0,787.0,0.741,14565.0,120.0,0.818,0.762
708447858.0,Existing Customer,59.0,F,2.0,Uneducated,Married,Less than $40K,Blue,36.0,6.0,3.0,2.0,3850.0,0.0,3850.0,0.509,15107.0,117.0,0.918,0.0
718071933.0,Existing Customer,49.0,M,1.0,Graduate,Married,$40K - $60K,Blue,36.0,4.0,2.0,3.0,4158.0,1889.0,2269.0,0.872,15842.0,130.0,0.831,0.454
771217758.0,Existing Customer,44.0,F,2.0,High School,Single,Less than $40K,Blue,31.0,3.0,2.0,3.0,4182.0,2028.0,2154.0,0.658,16920.0,114.0,0.606,0.485
721210158.0,Existing Customer,29.0,M,2.0,College,Married,$40K - $60K,Blue,17.0,3.0,1.0,3.0,4626.0,1232.0,3394.0,0.731,14740.0,102.0,0.759,0.266
788779983.0,Existing Customer,58.0,M,2.0,Post-Graduate,Married,$80K - $120K,Blue,39.0,4.0,2.0,3.0,3742.0,2517.0,1225.0,0.75,16401.0,121.0,0.806,0.673
709865883.0,Attrited Customer,38.0,M,2.0,High School,Divorced,$60K - $80K,Silver,25.0,1.0,2.0,3.0,26794.0,821.0,25973.0,0.848,8788.0,58.0,0.933,0.031
717390408.0,Attrited Customer,49.0,F,4.0,Uneducated,Married,$40K - $60K,Blue,36.0,5.0,2.0,3.0,4167.0,0.0,4167.0,0.581,7590.0,87.0,0.776,0.0
718655808.0,Existing Customer,44.0,F,3.0,Uneducated,Married,Less than $40K,Silver,36.0,3.0,3.0,2.0,12944.0,1200.0,11744.0,0.839,16161.0,105.0,0.944,0.093
817035108.0,Existing Customer,31.0,M,2.0,Graduate,Single,Less than $40K,Blue,14.0,4.0,3.0,3.0,6933.0,1870.0,5063.0,0.656,15585.0,115.0,0.917,0.27
771982083.0,Existing Customer,44.0,M,4.0,Doctorate,Married,$80K - $120K,Blue,33.0,3.0,1.0,3.0,4552.0,1144.0,3407.9999999999995,0.709,14418.0,104.0,0.677,0.251
717642633.0,Existing Customer,51.0,M,2.0,Graduate,Married,$60K - $80K,Blue,40.0,3.0,3.0,3.0,3750.0,1801.0,1949.0,0.889,17995.0,116.0,0.657,0.48
772721208.0,Existing Customer,50.0,M,2.0,High School,Single,$60K - $80K,Blue,40.0,4.0,3.0,3.0,17655.0,1720.0,15935.0,0.706,16293.0,120.0,0.739,0.09700000000000003
714385983.0,Existing Customer,57.0,F,2.0,Uneducated,Single,Less than $40K,Blue,36.0,5.0,3.0,2.0,8224.0,1239.0,6985.0,0.793,16319.0,124.0,0.653,0.151
712516608.0,Existing Customer,43.0,M,3.0,Graduate,Married,$80K - $120K,Blue,36.0,6.0,2.0,3.0,3946.0,1275.0,2671.000000000001,0.647,14822.0,96.0,0.811,0.323
714725883.0,Existing Customer,41.0,F,4.0,Graduate,Divorced,$40K - $60K,Blue,36.0,4.0,1.0,0.0,5654.0,2470.0,3184.0,0.637,15123.0,111.0,0.881,0.437
709398708.0,Existing Customer,40.0,M,3.0,High School,Divorced,$60K - $80K,Blue,36.0,3.0,1.0,2.0,16268.0,2517.0,13751.0,0.652,15925.0,124.0,0.824,0.155
715090008.0,Existing Customer,45.0,M,4.0,Graduate,Single,$60K - $80K,Silver,36.0,2.0,3.0,4.0,28564.0,2517.0,26047.0,0.711,14875.0,107.0,0.783,0.08799999999999997
709159308.0,Existing Customer,42.0,F,4.0,High School,Single,Less than $40K,Blue,30.0,3.0,1.0,3.0,6172.0,1212.0,4960.0,0.723,16622.0,99.0,0.65,0.196
711348033.0,Existing Customer,50.0,M,2.0,Graduate,Married,$40K - $60K,Blue,40.0,4.0,3.0,2.0,5435.0,1243.0,4192.0,0.749,16202.0,117.0,0.671,0.229
718161708.0,Existing Customer,46.0,F,4.0,Graduate,Married,Less than $40K,Blue,34.0,5.0,1.0,2.0,7562.0,1500.0,6062.0,0.632,14908.0,100.0,0.754,0.198
717714633.0,Existing Customer,49.0,M,3.0,Uneducated,Married,$120K +,Gold,38.0,4.0,3.0,4.0,14938.0,0.0,14938.0,0.737,15277.0,131.0,0.724,0.0
824150733.0,Existing Customer,43.0,M,2.0,High School,Married,$80K - $120K,Silver,39.0,3.0,1.0,3.0,34516.0,1987.0,32529.0,0.673,16177.0,122.0,0.848,0.057999999999999996
713768358.0,Existing Customer,45.0,M,4.0,Graduate,Single,$40K - $60K,Blue,35.0,3.0,2.0,2.0,7935.0,888.0,7047.0,0.779,15380.0,122.0,0.694,0.11199999999999999
709188108.0,Existing Customer,45.0,M,2.0,Graduate,Single,$60K - $80K,Silver,33.0,4.0,2.0,2.0,34516.0,1529.0,32987.0,0.609,13940.0,105.0,0.81,0.043999999999999984
719106783.0,Existing Customer,52.0,M,1.0,High School,Single,$80K - $120K,Blue,41.0,4.0,1.0,4.0,4103.0,1972.0,2131.0,0.665,16344.0,118.0,0.788,0.481
719574033.0,Existing Customer,38.0,M,1.0,High School,Single,$60K - $80K,Blue,28.0,2.0,2.0,2.0,21906.0,0.0,21906.0,0.696,15349.0,119.0,0.7,0.0
710005683.0,Existing Customer,56.0,M,2.0,College,Single,$80K - $120K,Blue,46.0,3.0,3.0,5.0,12540.0,1696.0,10844.0,0.799,16518.0,115.0,0.716,0.135
801036033.0,Existing Customer,31.0,M,0.0,High School,Single,$40K - $60K,Blue,25.0,3.0,2.0,3.0,4493.0,1388.0,3105.0,0.795,17744.0,104.0,0.763,0.309
716644008.0,Attrited Customer,55.0,M,3.0,Graduate,Single,$120K +,Silver,36.0,4.0,3.0,4.0,34516.0,0.0,34516.0,1.007,9931.0,70.0,0.75,0.0
709094358.0,Existing Customer,51.0,F,1.0,Graduate,Single,Less than $40K,Blue,41.0,4.0,2.0,3.0,8900.0,798.0,8102.0,0.647,16737.0,88.0,0.66,0.09
720608658.0,Existing Customer,33.0,F,1.0,Uneducated,Single,Less than $40K,Blue,36.0,5.0,3.0,3.0,8398.0,1875.0,6523.0,0.727,16706.0,123.0,0.757,0.223
